index,XX,YY
1.0,2.4784525008491887,0.95420533621912151
1.0,2.3311150397846871,0.78568180376543029
1.0,2.5720363912386555,0.59602707605925742
2.0,4.0952085743619664,1.2186248603820391
2.0,4.6912165236480661,0.73131096165923493
0.0,1.497455966462667,2.8481842051602753
0.0,2.6866681437037179,2.0522275399170868
0.0,1.7181956900448896,2.0557649020613455
0.0,1.5544933583247162,2.2046230668009352
0.0,2.9430142175849912,3.1771388845807049
1.0,2.6740940852804491,-1.6020531478072504
1.0,1.6232337227139548,-0.09253292439056679
1.0,1.8415217589262036,0.26775382267322612
2.0,5.6835943318742759,0.97983727383404484
2.0,3.4747660576628432,0.76440564994424065
0.0,1.8991882090874317,2.358045412177912
0.0,1.0040999692374222,1.4968175130678201
0.0,0.98662128276622951,1.2660227856861712
0.0,1.8937560566396128,1.9810166043829347
0.0,2.8102593882498734,3.7260620320206597
1.0,1.8310294130467448,-1.161877487069632
1.0,2.2042242310165587,0.80881301514343917
1.0,1.0216815958688272,-0.82322894435643046
2.0,5.5929275986222713,1.7840302975092213
2.0,5.0123634140155433,1.5385626783744757
0.0,1.4796699847617647,1.9029440800555537
0.0,1.2818174750443114,1.587153190563545
0.0,0.86942711591342459,1.4579152772477484
0.0,1.2032915343677797,1.3571747024311671
0.0,1.2451997529738354,2.1420961138042811
1.0,2.2071010867743071,-0.50458495150551774
1.0,2.3092634419850393,0.28165300599438364
1.0,1.3251992109384914,0.69906275655539518
2.0,3.9397468054738818,0.98609960967918608
2.0,5.0012190620263635,1.1359269187559724
0.0,2.0686540816329146,2.139613763687644
0.0,2.123906459396486,1.7687932286753651
0.0,0.86154356536240673,1.6519569370900462
0.0,1.3958926870235799,1.5351058351271369
0.0,0.91229624453642877,1.4452284728031008
1.0,1.2985811850502991,-0.33973635065734403
1.0,3.2325346173984761,-0.54088268316694277
1.0,2.3177087433538728,0.26661266691826041
2.0,3.5929457384128183,0.11647205367175761
2.0,3.0589167606481569,-0.046527820938420561
0.0,0.92627228465022571,0.99390986612051613
0.0,1.9709632785105127,3.4802203999802561
0.0,2.0520883212328553,2.5703393285512579
0.0,1.6132450208570903,2.5866291168533357
0.0,2.1460427283808681,2.7154621011126809
1.0,1.9403376497749045,-1.5054204852264499
1.0,1.7635907954429582,0.075699263654464485
1.0,1.9891731107050525,0.014192380382495946
2.0,5.1008720019585665,1.1213764789589997
2.0,5.2612492550381607,0.44774520718496902
0.0,2.1746823569142322,2.1131096447407147
0.0,1.3710978166777608,1.6844018100854157
0.0,1.2853944278004159,1.6500625499819672
0.0,1.0846214287018032,1.9190569066529823
0.0,1.142197706648113,2.0258789469828522
1.0,0.98473205078810122,-0.7042685175476836
1.0,2.221809470240395,-1.3969359878691776
1.0,2.0490395777016417,1.5321006934655623
2.0,4.2504866127933543,1.8590439360249147
2.0,2.8594531179156926,0.78845451567118785
0.0,1.4026193497051898,2.315861956541259
0.0,0.72644707843216938,0.20017500812371525
0.0,1.7570147993974945,2.4427505906579481
0.0,2.0078311129898818,2.7529526156178052
0.0,2.2228818423067542,3.5289220353673088
1.0,2.1748041696516425,0.44174623133351176
1.0,0.55456945693314963,-1.6366965278927419
1.0,2.3515189566821011,0.61550457724868068
2.0,4.0627242242310251,0.90523610796592746
2.0,5.5267058837677032,1.0856009087296727
0.0,1.5962902217579442,1.2537746512282855
0.0,0.74212356115338718,1.2335207072002741
0.0,1.5720238738385532,1.7612242281009356
0.0,0.76345976119530068,1.9162054220935714
0.0,1.277007132064631,1.9241325173812334
1.0,2.2996411273541342,1.4433824742178121
1.0,2.1157857360289376,0.35009593272405742
1.0,1.5530764361306078,-1.7819106065158166
2.0,5.5133293182783571,0.499881559161932
2.0,5.260998920203547,1.1521335316330359
0.0,1.2721474728102131,1.8754787351239459
0.0,1.5055232775488012,2.3976026766870513
0.0,0.97466035513424709,1.5638075777572205
0.0,1.0082637715704466,2.0032137158930019
0.0,0.67067649681556207,0.47394578148084121
1.0,2.5829122944835916,0.38486881300986842
1.0,2.938260029068589,-0.061486413524436526
1.0,1.4270468705819681,0.38678350523947291
2.0,5.4409794872875992,1.0914055510186071
2.0,3.7005111663244064,1.3986389530118606
0.0,1.7293494909741149,1.1699173747925093
0.0,0.19283583221836076,0.80024783068566774
0.0,1.5764190131207227,2.3638984550443607
0.0,1.6982240026423367,2.3358168078671633
0.0,1.4737335299296686,2.0490378971146601
1.0,1.974377520431799,1.491235712152011
1.0,1.9554471931671003,1.1634369238618596
1.0,2.3531411642894575,0.0039830975442116502
2.0,3.9926228232233933,0.96617853554932953
2.0,5.3795008561300106,0.93838200821106166
0.0,0.29808257741246247,0.72238104168589445
0.0,2.8559577369940943,2.8877492637397468
0.0,2.5159505293459352,2.6733432489693167
0.0,1.4516726863148912,1.4007511624093416
0.0,1.1602492306360745,1.5602812651914455
1.0,2.5251487896409923,0.14317795111112513
1.0,2.7821877800663803,-0.001413378508239386
1.0,2.0013163312625948,0.070300419549425813
2.0,4.3289938704927691,0.92512160020410827
2.0,6.9709189012068293,1.0912061757798497
0.0,1.9967829432386033,2.1897134175538304
0.0,1.9265198114194948,2.8095567554156196
0.0,2.2189598822207222,2.4499508133074315
0.0,2.9788177338677375,3.3366234976855496
0.0,1.3905220405951322,2.0126638877534218
1.0,2.2428380565112307,-0.25274808255451614
1.0,3.010489065432302,0.28386713527030033
1.0,1.7610460339089395,-1.266210210945959
2.0,2.8885616333409301,0.037264409404486054
2.0,4.7127331784535329,1.7757125779954044
0.0,1.8162974469000002,2.5387994943753953
0.0,1.4444267788052167,1.5432105193191514
0.0,1.1566525853042633,1.9596320262242517
0.0,1.1177498598309388,2.2228259655579912
0.0,0.98013988633407101,2.5145612745886932
1.0,1.2796485741103811,-1.0820319285862954
1.0,1.9626302613667106,0.066532021384469425
1.0,2.3414735254322441,-0.45866341629165602
2.0,5.7744950064504721,0.18259884822093242
2.0,3.6554900534580819,0.62879223137175488
0.0,1.1071268257602989,1.0686696046457851
0.0,0.7663787311967114,1.7391521037393329
0.0,0.81847202092547422,1.4998975767348739
0.0,1.2828958538415174,2.2777165604106826
0.0,1.3042100311889955,0.92232249369261887
1.0,2.6981602286483577,-0.0039687491044465718
1.0,1.6113079710283986,1.9538607438640554
1.0,0.78080550791244607,0.9458150130600359
2.0,4.2405166001692676,0.011574049713772849
2.0,4.1507362927416152,1.348720172979637
0.0,1.5843675157031685,2.559649934765825
0.0,1.1398293529423373,1.6950115328510891
0.0,2.2736005082633302,2.3073767715152926
0.0,1.1478154973338306,1.7981493398103052
0.0,1.6367204972864851,1.9021288323117906
1.0,1.4290734792463287,0.93207871257518593
1.0,1.1246999962670605,0.79159302459384662
1.0,0.71681566020018161,-0.46003380146868567
2.0,3.2426249470194839,0.28397067852575675
2.0,5.2451155112833048,2.0039604240283846
0.0,1.9088611938853539,2.6364535098954112
0.0,2.1968555860277794,2.6994872128659306
0.0,0.9424802321430461,1.5050806498266054
0.0,1.4278624189815796,2.3241478482779616
0.0,2.0415079790211346,2.4330370955800387
1.0,2.0364004716074717,0.46752280572642968
1.0,2.0794259112557643,0.65179142407203938
1.0,1.2851774259804758,1.9021806946057285
2.0,4.354235184401511,0.6842459160158999
2.0,4.9344881964147538,0.95820736739453261
0.0,2.1559754547539933,1.999592450567182
0.0,2.4136144071798729,2.5686623536452453
0.0,1.3671135373832513,2.1142242425381159
0.0,0.27794904282212918,1.1677671727076495
0.0,1.2559604407518978,1.5337611870867423
1.0,2.513967054005259,-0.58777850230092799
1.0,1.3837124310314759,-1.1217003451937382
1.0,2.0605625198397806,-0.49462030112727484
2.0,4.5365442521673076,1.4036691866029711
2.0,3.2058971893172439,1.5424503742464886
0.0,1.6028170450421149,2.0847163227626146
0.0,2.2746941716511691,2.7297264286594989
0.0,1.4320263471969337,2.1825621314685919
0.0,2.2680444460067331,3.4399370624190269
0.0,0.42275336106818018,0.90886165025606291
1.0,1.7031305342753709,0.68562937513897559
1.0,1.615021867732845,-0.19739528647409199
1.0,2.7337389059684907,0.16998928828916918
2.0,5.7161912235203705,1.3738311249725195
2.0,5.9679217348071498,1.3170950328256601
0.0,1.4855888959693009,1.0346597857748336
0.0,1.2268905769346798,2.0298966482538217
0.0,1.7587943423114138,2.6806458329835032
0.0,0.81582765353847964,1.3420760641218996
0.0,3.2664026116329317,4.4531067089411156
1.0,1.8414825242882955,-1.0983659057246795
1.0,2.0329676761256228,-0.050555237798090985
1.0,1.8385705822271385,0.41034202426832111
2.0,5.6243899622875739,1.3492389799669446
2.0,3.3022022524481622,1.4316418379012092
0.0,0.96665572230283792,1.4314996743237498
0.0,2.6505813674859535,2.5124435056267918
0.0,2.5392635560426076,2.8101172507982
0.0,2.0840116145165246,2.77250146706678
0.0,0.51675595423813436,1.6018181778025236
1.0,3.0905816526283929,-1.0155599290665032
1.0,2.1799293142341947,0.2469457670688612
1.0,1.8472649068477156,0.67989376851119343
2.0,3.9984893592978072,0.86625181054916189
2.0,5.8637086680007622,0.60739700193954871
0.0,1.0359321419921472,1.9940129762354162
0.0,1.6880894582957768,1.3806470979347787
0.0,2.4814953244043432,2.6053204059758537
0.0,1.8148698674631261,3.2958922444998544
0.0,1.6089659187684093,1.8956834193913745
1.0,1.8840043604992218,-0.25110589237550313
1.0,1.6097308735473361,0.18328510464763084
1.0,2.5483588461528859,0.35688482070610317
2.0,4.9808239674386003,0.67587583502502691
2.0,4.3320627465586963,1.0182159149877779
0.0,0.47258713624563908,1.8314704749468889
0.0,1.2932711523008142,2.4967189904773468
0.0,0.79594199525748299,1.5601233256059608
0.0,1.2903531412190634,1.9651217236620626
0.0,0.86502334545170045,2.0651427563941542
1.0,1.7632628635923058,0.24832779763960078
1.0,2.2069790947770707,1.0095564453707186
1.0,3.2701075994050086,0.72312203403200503
2.0,5.4723706035066266,1.6899531969799884
2.0,4.9637333902949177,1.647100848948726
0.0,1.2408271262407651,2.0494415591109552
0.0,1.119623023756726,1.6523122112999775
0.0,2.1254054509518108,2.6643126980073055
0.0,0.88043941583986629,0.77395657205740132
0.0,0.48900659666156954,1.2652849305148706
1.0,2.059655508562737,0.046999545779878561
1.0,1.1549938153378407,0.0015679251235139345
1.0,2.0063315942836564,0.19282417910821306
2.0,5.352636210830112,1.624432018066897
2.0,5.6538209568391204,1.2875726923585558
0.0,0.69890259036041869,1.4801605737577395
0.0,0.14394772754061558,0.75461657276396243
0.0,0.42268385397276997,2.0690607869576296
0.0,1.9308975435894364,1.7549765268964672
0.0,1.6792720506648631,2.5510111750217055
1.0,1.2619032465852826,-0.82182384833371314
1.0,1.8165090819458614,1.099349448282859
1.0,1.8257639569217947,-0.52455204072113915
2.0,2.4232086392983412,0.15814888041980812
2.0,4.9823910222021954,1.2387476563934019
0.0,0.62074854798200008,0.97919578966728404
0.0,2.4805212640795893,2.7840920429397071
0.0,1.3790814597737517,0.98198261709728984
0.0,0.076696609406934124,1.4793867895240247
0.0,1.5637272769784674,1.5341119721177143
1.0,1.671411313339193,0.9193439408866757
1.0,2.2317670057141559,-0.28993158187792023
1.0,3.1509638788598071,-0.056068585003971751
2.0,3.9288719589624748,0.18132516874195104
2.0,4.8798111938809905,0.8015894221789136
0.0,0.63785262251707653,1.1672204876566865
0.0,0.88846027766026836,1.6364428811447249
0.0,1.3121538676514783,2.1061995386789176
0.0,0.45001829184504949,0.52261684309484435
0.0,-0.41404457470423539,0.35459367614536097
1.0,2.6923554389597637,0.48740318413756845
1.0,2.2945105370306389,0.061570696469459583
1.0,1.384793097980344,-0.48714094211285314
2.0,5.8020978662727245,0.86949064999479631
2.0,5.6039490759250565,1.7960564749917844
0.0,1.7809201840682478,2.3093701310609642
0.0,2.7621981676248879,3.2388536214825976
0.0,1.289210979183177,1.9970970302043913
0.0,0.92625581929174028,1.6318476421022081
0.0,1.3810169699244064,1.3203412072312686
1.0,2.2295134214942065,0.23578956348219549
1.0,2.7232335530726854,-0.26729915126777276
1.0,1.1199716557529928,0.038578004633582783
2.0,4.6720764152793794,0.52295179908528577
2.0,3.9546649196952171,-0.22336738767291453
0.0,1.5935774289710225,1.851891175477461
0.0,2.0529437988590056,3.5053696858833874
0.0,2.5250957786846175,3.1825089467754877
0.0,1.4390384859662233,2.095428185677215
0.0,0.41559641446570872,0.72026152371716901
1.0,2.204134204848752,0.38607748408247444
1.0,2.6206827239850359,0.60926600875704839
1.0,1.8886785700955955,-0.14729993758590096
2.0,4.7551087793435141,0.35892553439319419
2.0,3.94566428960899,0.59859804216590307
0.0,0.59679156010453105,1.4513062260014813
0.0,2.645715478968496,2.5332833974967066
0.0,2.4287599243322209,2.8618876521375629
0.0,1.6389928956025819,2.1260428692718696
0.0,0.03763345884153213,0.88022111835851047
1.0,1.8500027595511341,-1.242371268401903
1.0,2.9518657290586425,-1.2996947460225068
1.0,1.7811660183175342,-0.40168018646710962
2.0,4.8767709406009443,1.0522281220942955
2.0,3.5346845768860553,1.3835321365614148
0.0,1.1131888284686235,1.7033408026041357
0.0,0.78248875648454941,1.3869452538814238
0.0,1.4695066249636313,2.1440596111105261
0.0,2.9055381051622984,3.4833020177875085
0.0,0.81342522746602275,1.0460399585021058
1.0,1.9293744395987029,0.92003472306605916
1.0,1.7176399460052085,-0.98214841166719802
1.0,2.7916646011018962,-0.60797271008073872
2.0,5.0547436248622635,0.81642744543844881
2.0,5.5059706975010059,0.80583641175147047
0.0,0.5457956650134792,1.5883048206491703
0.0,1.1810133241131604,1.3121531183693036
0.0,1.9902753301038421,1.7795865491840022
0.0,1.5086720394661681,2.6660308332362828
0.0,1.3290788432796603,2.0460661091762495
1.0,1.4053560776035761,0.92287964391408916
1.0,1.2576261811113476,0.44500730843887248
1.0,2.3130135430531076,-0.65321660158005812
2.0,4.6152802944233082,-0.07328625466260652
2.0,4.3058170995487091,0.72766888637727156
0.0,1.9923485960368539,2.3625922674889033
0.0,1.6249122384071824,1.4701977065635345
0.0,1.3594597819402869,2.4614184676975333
0.0,1.4561315107269435,2.081287281713994
0.0,0.095063971804105529,0.83591072752828732
1.0,2.452158523641133,0.26558222639632728
1.0,1.6528178584826341,0.26325522928367978
1.0,1.7842775818243872,0.33171941649216102
2.0,4.0917923440980459,1.6279696271177206
2.0,4.1113994100142888,1.0627968436632951
0.0,2.1542248662289483,2.9278033762386366
0.0,1.7417628281400686,2.1956355048624805
0.0,0.89065576306474481,1.699825768363938
0.0,1.2905456740118579,1.8383121474629978
0.0,1.9422579594957363,2.8250824291882637
1.0,1.842997945240308,-0.25059235131648022
1.0,2.4600619983032272,1.0454033693944103
1.0,2.8912701416799065,0.14767505728345354
2.0,3.987105197824456,0.38849563545276822
2.0,5.7305325258924835,1.6873835660548291
0.0,1.524693476594978,1.8105790314131169
0.0,1.9284005566745241,2.8375567114901203
0.0,1.4410495081658552,2.1715890854165192
0.0,1.9404059112184506,2.1831493928148409
0.0,1.9244172439476857,2.445958841440135
1.0,3.0053747437649392,-0.90382193461174698
1.0,1.5015406100111679,0.95487862752719344
1.0,1.3211407174247927,-0.3972316413005339
2.0,6.5320632305707136,1.9582281571226152
2.0,5.3610505091394032,1.2626636512510598
0.0,1.23228786448054,1.5307627826017112
0.0,1.3088534813760431,1.4650802460110122
0.0,1.3377685389370111,1.4871443657998153
0.0,1.6911862019673736,2.4258953251218132
0.0,0.85807219005631985,1.3547098801879325
1.0,1.2472074439892284,-1.0074830421549283
1.0,1.7085256375760269,-1.4517672337449641
1.0,2.3300036331413785,0.34990076326741398
2.0,3.5818600959860776,0.56244188886289626
2.0,3.6209348134856687,1.632119274541536
0.0,1.4308948360559364,0.67640936097733828
0.0,1.007519870549495,2.1443256724562163
0.0,1.6618941097468862,2.1178984104314686
0.0,1.2026312614313215,1.5298249707702587
0.0,1.8429404100121554,2.3913061401305886
1.0,2.0793031775296802,0.47011003580051086
1.0,1.5625543775940538,-0.81590185403594495
1.0,0.69151623264933049,0.23113639942855632
2.0,4.800475254431106,0.69387648552815406
2.0,3.6849647887346388,0.81068920021036139
0.0,0.19367457471380289,1.4268921160498245
0.0,0.16058519844280972,0.60989310956970422
0.0,1.4119418696947972,1.8509645258572742
0.0,2.1933847198713803,2.4843064665773262
0.0,1.3677397754342102,1.4083873988864875
1.0,1.984994596456801,-0.29742937023256794
1.0,1.8871776600795223,-0.31626986162845466
1.0,2.3077991871318959,1.2691151973298698
2.0,5.5029705578033532,0.94114238022551033
2.0,4.9232752458948799,1.8668628067040589
0.0,1.7718567288698821,2.6838727199554868
0.0,1.3716251566551918,2.0655828418702442
0.0,0.66249610746275722,0.6966121886317842
0.0,1.4243127148594881,1.6076394430851226
0.0,1.1571927176436279,1.2390966135345147
1.0,0.53834552136902381,-0.12564369636161871
1.0,2.0267543974214131,2.094519218107596
1.0,1.5567267181039781,0.37228667890007588
2.0,5.3090288391067393,0.56339483444017135
2.0,4.935201873462491,0.56549821554658364
0.0,0.67370587005331661,1.9443480530942172
0.0,1.3836522183787552,1.2122932609778942
0.0,2.5363606747651808,3.5472206137807283
0.0,0.52842433331916272,0.2752810068210203
0.0,1.4787670745577177,2.2191660846028483
1.0,2.4450729911447731,-0.30859363006305712
1.0,2.4917596394442882,0.21169474084656167
1.0,1.8125745136521862,0.9204485909983865
2.0,5.7729433645561663,1.9099848455057937
2.0,5.1238131766449788,1.5753431302498495
0.0,1.5260582322691081,2.1569023386768365
0.0,1.699376987153411,2.2378656434751569
0.0,1.4205279166882911,1.5590490188118611
0.0,2.6081210413688227,2.6015639772662227
0.0,2.3188576411026505,2.1875078739373768
1.0,1.1125466046582755,-0.37018787515089335
1.0,2.5956388244911213,0.98159535014217758
1.0,1.1193243522463432,-0.047490743930410535
2.0,4.0698965564279845,0.75081100992618199
2.0,4.4030452694714848,0.94963448792363792
0.0,0.89219063717860336,0.91388910788726418
0.0,1.4793788131132437,2.5537733291494193
0.0,1.7174133988682962,1.9131100253846836
0.0,1.7813342113738546,1.9266444691423579
0.0,1.7595730362239643,0.91951983309518104
1.0,2.5437449476103748,1.2259307045328267
1.0,2.5474010197190413,0.68542627591366201
1.0,2.2056604515911706,0.51402479407791635
2.0,4.1910415286916454,0.78152706819854389
2.0,3.3901150866640117,0.9033143223530159
0.0,0.73621853282165639,0.96668810225369972
0.0,1.7390290512159781,1.5026024623121612
0.0,0.52659972420790702,1.3910853522428528
0.0,1.3655929377269429,2.4187099893199902
0.0,1.5253459917019017,2.9281243066071472
1.0,2.8411685300122045,-0.52237306224279456
1.0,2.4139749188572974,-0.61680390605440127
1.0,2.8893701163097618,0.6106617989929578
2.0,4.3632958965975881,0.76119979108859925
2.0,3.8772766879191694,1.129392972448505
0.0,0.33619028984893506,0.93604040257727905
0.0,1.4474796719678142,2.1120580341037885
0.0,2.2765209738093906,2.7654246682418804
0.0,2.0004999780401485,2.572345466668486
0.0,1.5073740761614558,2.1223474852893283
1.0,1.5232727423327852,-1.0937367449252233
1.0,2.5429494401330004,-0.46279182676366143
1.0,0.86764516614884313,0.12189533608515477
2.0,4.8090393531912596,0.98994754588342293
2.0,3.9762484134928089,0.58543624607910361
0.0,1.4624076180189125,2.476898918526079
0.0,2.1769367791478138,1.9944860188667708
0.0,2.5682709753411119,3.1553790718518888
0.0,2.2448226136840184,2.6940345768689005
0.0,1.3393141986422685,1.9511433932945217
1.0,3.3886822015051017,1.0167174422958054
1.0,2.5453104287229769,1.0508021134630356
1.0,1.1953634567314029,0.37960481932822271
2.0,5.6143373148167495,0.63538882129871277
2.0,2.4965605256275798,0.88234054529737871
0.0,0.69730817080900354,1.0841949288529378
0.0,1.3934938296677006,2.2132241282878966
0.0,1.5670420042976061,2.4099389356332033
0.0,0.92302218598243679,1.5775430410408593
0.0,1.3161137556022902,2.1385979189499555
1.0,1.2249171345367293,-1.0298818484726473
1.0,1.6773295741131466,0.91629490938289793
1.0,1.8940893159184682,0.52232805095409685
2.0,4.2051175028588164,0.87814710745803914
2.0,3.2148707458177239,0.16706451536945077
0.0,2.9780515952275639,3.3197370436211937
0.0,2.1317275058756753,2.9286274171665991
0.0,2.4079716065215351,2.7963447818332581
0.0,1.2166521120081601,1.7329397718578869
0.0,1.0619071954145085,1.9341263283116996
1.0,1.3558100588663562,0.40931979060699242
1.0,2.1527617199114246,0.58476346960412884
1.0,1.4762142233194184,-0.51368332294082586
2.0,3.2085215825271041,0.93847167346046056
2.0,3.7415690794006249,0.27150146014741328
0.0,0.78199056055618854,0.57188184594594782
0.0,1.7373032621358804,1.6607555731451147
0.0,2.4812739725089012,3.0098910593937509
0.0,1.8269471099574046,2.738466300100729
0.0,1.1118732115921737,2.2606432575304907
1.0,2.6208701687643288,0.15041370394671358
1.0,2.691303208554046,-3.8930214510268621
1.0,1.8143656702257336,0.57424043697001059
2.0,4.4790543982903408,1.0090146288911241
2.0,4.1430395630170418,-0.41179138751109434
0.0,1.6739894513615081,1.9652719345603615
0.0,2.1579342908582038,2.4174930070710894
0.0,1.7925183596223926,2.2892599417568995
0.0,2.0006002686113433,1.4378706684963827
0.0,1.282241513985181,1.8775735289834246
1.0,1.0663853544518016,1.2519798149170553
1.0,1.9732389689379393,0.5512557921783181
1.0,2.1842741740676566,-1.1337359752400313
2.0,3.7188986045709811,1.0993220517786062
2.0,4.6974228035484646,0.28102235468465697
0.0,0.91033843002311787,1.4101589709090696
0.0,1.7778443985073746,2.0193739066103653
0.0,0.98980075467354034,1.0047314648247652
0.0,1.1670930606051468,2.8168609532335873
0.0,0.4724445308778078,0.35187467949831674
